,index,date,close,high,low,open,volume,date1,year,month,day,time,Size of Candle,is_forty_point
2823,124850,2022-02-24 13:15:00+05:30,16488.6,16537.5,16482.05,16534.0,0,2022-02-24,2022,2,24,13:15:00,-45.400000000001455,False
2824,124851,2022-02-24 13:20:00+05:30,16466.45,16488.65,16465.65,16488.25,0,2022-02-24,2022,2,24,13:20:00,-21.799999999999272,False
2825,124852,2022-02-24 13:25:00+05:30,16450.65,16470.2,16446.3,16467.05,0,2022-02-24,2022,2,24,13:25:00,-16.399999999997817,False
2826,124853,2022-02-24 13:30:00+05:30,16425.1,16458.15,16425.1,16449.05,0,2022-02-24,2022,2,24,13:30:00,-23.950000000000728,False
2827,124854,2022-02-24 13:35:00+05:30,16451.0,16472.15,16426.1,16426.7,0,2022-02-24,2022,2,24,13:35:00,24.299999999999272,False
2828,124855,2022-02-24 13:40:00+05:30,16418.85,16462.95,16418.85,16454.5,0,2022-02-24,2022,2,24,13:40:00,-35.650000000001455,False
2829,124856,2022-02-24 13:45:00+05:30,16476.15,16491.65,16414.45,16420.65,0,2022-02-24,2022,2,24,13:45:00,55.5,True
2850,124877,2022-02-25 09:15:00+05:30,16562.3,16566.85,16488.95,16515.65,0,2022-02-25,2022,2,25,09:15:00,46.64999999999782,True
2851,124878,2022-02-25 09:20:00+05:30,16587.9,16596.85,16555.45,16563.7,0,2022-02-25,2022,2,25,09:20:00,24.200000000000728,False
2852,124879,2022-02-25 09:25:00+05:30,16585.35,16606.0,16572.35,16591.15,0,2022-02-25,2022,2,25,09:25:00,-5.80000000000291,False
2853,124880,2022-02-25 09:30:00+05:30,16610.3,16610.75,16549.5,16585.55,0,2022-02-25,2022,2,25,09:30:00,24.75,False
2854,124881,2022-02-25 09:35:00+05:30,16581.7,16613.95,16581.7,16609.45,0,2022-02-25,2022,2,25,09:35:00,-27.75,False
2855,124882,2022-02-25 09:40:00+05:30,16632.25,16633.5,16581.6,16583.1,0,2022-02-25,2022,2,25,09:40:00,49.150000000001455,True
2856,124883,2022-02-25 09:45:00+05:30,16658.4,16660.35,16631.9,16631.9,0,2022-02-25,2022,2,25,09:45:00,26.5,False
2857,124884,2022-02-25 09:50:00+05:30,16670.55,16690.7,16657.55,16658.05,0,2022-02-25,2022,2,25,09:50:00,12.5,False
2858,124885,2022-02-25 09:55:00+05:30,16655.45,16670.5,16633.25,16670.5,0,2022-02-25,2022,2,25,09:55:00,-15.049999999999272,False
2859,124886,2022-02-25 10:00:00+05:30,16626.75,16665.05,16620.35,16654.85,0,2022-02-25,2022,2,25,10:00:00,-28.099999999998545,False
2930,124957,2022-02-28 09:40:00+05:30,16456.4,16456.4,16389.2,16393.4,0,2022-02-28,2022,2,28,09:40:00,63.0,True
2931,124958,2022-02-28 09:45:00+05:30,16450.55,16462.45,16424.6,16456.8,0,2022-02-28,2022,2,28,09:45:00,-6.25,False
2932,124959,2022-02-28 09:50:00+05:30,16427.3,16450.8,16408.95,16450.8,0,2022-02-28,2022,2,28,09:50:00,-23.5,False
2933,124960,2022-02-28 09:55:00+05:30,16444.0,16446.8,16417.25,16426.55,0,2022-02-28,2022,2,28,09:55:00,17.450000000000728,False
2934,124961,2022-02-28 10:00:00+05:30,16456.05,16458.35,16426.4,16444.5,0,2022-02-28,2022,2,28,10:00:00,11.549999999999272,False
2935,124962,2022-02-28 10:05:00+05:30,16451.6,16460.4,16433.75,16457.1,0,2022-02-28,2022,2,28,10:05:00,-5.5,False
2936,124963,2022-02-28 10:10:00+05:30,16450.45,16453.75,16431.5,16452.2,0,2022-02-28,2022,2,28,10:10:00,-1.75,False
2937,124964,2022-02-28 10:15:00+05:30,16471.85,16471.85,16440.15,16450.8,0,2022-02-28,2022,2,28,10:15:00,21.049999999999272,False
2938,124965,2022-02-28 10:20:00+05:30,16467.55,16480.95,16466.15,16472.05,0,2022-02-28,2022,2,28,10:20:00,-4.5,False
2939,124966,2022-02-28 10:25:00+05:30,16470.95,16474.2,16457.15,16467.15,0,2022-02-28,2022,2,28,10:25:00,3.7999999999992724,False
2984,125011,2022-02-28 14:10:00+05:30,16699.5,16700.85,16649.95,16650.5,0,2022-02-28,2022,2,28,14:10:00,49.0,True
2985,125012,2022-02-28 14:15:00+05:30,16688.1,16705.6,16687.5,16698.95,0,2022-02-28,2022,2,28,14:15:00,-10.850000000002183,False
2986,125013,2022-02-28 14:20:00+05:30,16710.85,16718.25,16683.7,16687.4,0,2022-02-28,2022,2,28,14:20:00,23.44999999999709,False
2987,125014,2022-02-28 14:25:00+05:30,16716.2,16716.85,16697.95,16710.85,0,2022-02-28,2022,2,28,14:25:00,5.350000000002183,False
2988,125015,2022-02-28 14:30:00+05:30,16705.6,16718.2,16682.95,16716.35,0,2022-02-28,2022,2,28,14:30:00,-10.75,False
2989,125016,2022-02-28 14:35:00+05:30,16723.65,16725.05,16700.6,16706.1,0,2022-02-28,2022,2,28,14:35:00,17.55000000000291,False
2990,125017,2022-02-28 14:40:00+05:30,16724.15,16736.9,16716.25,16724.65,0,2022-02-28,2022,2,28,14:40:00,-0.5,False
2991,125018,2022-02-28 14:45:00+05:30,16725.65,16733.55,16710.9,16724.2,0,2022-02-28,2022,2,28,14:45:00,1.4500000000007276,False
2992,125019,2022-02-28 14:50:00+05:30,16736.15,16748.25,16721.7,16725.15,0,2022-02-28,2022,2,28,14:50:00,11.0,False
2993,125020,2022-02-28 14:55:00+05:30,16739.1,16744.3,16725.65,16736.1,0,2022-02-28,2022,2,28,14:55:00,3.0,False
3001,125028,2022-03-02 09:20:00+05:30,16656.8,16656.8,16601.65,16612.0,0,2022-03-02,2022,3,2,09:20:00,44.79999999999927,True
3002,125029,2022-03-02 09:25:00+05:30,16677.5,16677.75,16653.1,16657.3,0,2022-03-02,2022,3,2,09:25:00,20.200000000000728,False
3003,125030,2022-03-02 09:30:00+05:30,16643.35,16677.25,16631.15,16677.25,0,2022-03-02,2022,3,2,09:30:00,-33.900000000001455,False
3004,125031,2022-03-02 09:35:00+05:30,16638.45,16646.05,16616.65,16642.75,0,2022-03-02,2022,3,2,09:35:00,-4.299999999999272,False
3005,125032,2022-03-02 09:40:00+05:30,16617.4,16659.9,16616.45,16641.0,0,2022-03-02,2022,3,2,09:40:00,-23.599999999998545,False
3006,125033,2022-03-02 09:45:00+05:30,16592.6,16621.2,16582.75,16616.3,0,2022-03-02,2022,3,2,09:45:00,-23.700000000000728,False
3007,125034,2022-03-02 09:50:00+05:30,16575.15,16608.1,16568.1,16592.85,0,2022-03-02,2022,3,2,09:50:00,-17.69999999999709,False
3008,125035,2022-03-02 09:55:00+05:30,16589.15,16595.7,16557.95,16574.4,0,2022-03-02,2022,3,2,09:55:00,14.75,False
3009,125036,2022-03-02 10:00:00+05:30,16562.4,16588.8,16545.9,16588.8,0,2022-03-02,2022,3,2,10:00:00,-26.399999999997817,False
3010,125037,2022-03-02 10:05:00+05:30,16570.55,16573.25,16554.4,16563.05,0,2022-03-02,2022,3,2,10:05:00,7.5,False
3045,125072,2022-03-02 13:00:00+05:30,16570.45,16571.25,16525.2,16530.15,0,2022-03-02,2022,3,2,13:00:00,40.29999999999927,True
3046,125073,2022-03-02 13:05:00+05:30,16562.8,16577.75,16559.5,16570.9,0,2022-03-02,2022,3,2,13:05:00,-8.100000000002183,False
3047,125074,2022-03-02 13:10:00+05:30,16548.7,16565.7,16544.1,16561.85,0,2022-03-02,2022,3,2,13:10:00,-13.149999999997817,False
3048,125075,2022-03-02 13:15:00+05:30,16555.05,16555.05,16530.85,16548.85,0,2022-03-02,2022,3,2,13:15:00,6.200000000000728,False
3049,125076,2022-03-02 13:20:00+05:30,16545.05,16562.95,16535.85,16555.15,0,2022-03-02,2022,3,2,13:20:00,-10.100000000002183,False
3050,125077,2022-03-02 13:25:00+05:30,16527.2,16545.4,16515.25,16545.25,0,2022-03-02,2022,3,2,13:25:00,-18.049999999999272,False
3051,125078,2022-03-02 13:30:00+05:30,16529.25,16543.3,16525.95,16526.4,0,2022-03-02,2022,3,2,13:30:00,2.849999999998545,False
3052,125079,2022-03-02 13:35:00+05:30,16531.9,16544.15,16524.6,16529.6,0,2022-03-02,2022,3,2,13:35:00,2.3000000000029104,False
3053,125080,2022-03-02 13:40:00+05:30,16546.3,16551.8,16525.95,16531.75,0,2022-03-02,2022,3,2,13:40:00,14.549999999999272,False
3054,125081,2022-03-02 13:45:00+05:30,16555.2,16559.7,16546.4,16546.4,0,2022-03-02,2022,3,2,13:45:00,8.799999999999272,False
3126,125153,2022-03-03 13:30:00+05:30,16533.25,16534.0,16482.0,16488.15,0,2022-03-03,2022,3,3,13:30:00,45.099999999998545,True
3127,125154,2022-03-03 13:35:00+05:30,16545.55,16547.7,16528.6,16533.9,0,2022-03-03,2022,3,3,13:35:00,11.649999999997817,False
3128,125155,2022-03-03 13:40:00+05:30,16549.45,16550.35,16529.75,16545.05,0,2022-03-03,2022,3,3,13:40:00,4.400000000001455,False
3129,125156,2022-03-03 13:45:00+05:30,16570.1,16575.05,16549.1,16549.6,0,2022-03-03,2022,3,3,13:45:00,20.5,False
3130,125157,2022-03-03 13:50:00+05:30,16569.2,16576.1,16551.35,16570.05,0,2022-03-03,2022,3,3,13:50:00,-0.8499999999985448,False
3131,125158,2022-03-03 13:55:00+05:30,16563.1,16572.1,16554.9,16569.65,0,2022-03-03,2022,3,3,13:55:00,-6.55000000000291,False
3132,125159,2022-03-03 14:00:00+05:30,16533.7,16563.0,16533.6,16562.15,0,2022-03-03,2022,3,3,14:00:00,-28.450000000000728,False
3133,125160,2022-03-03 14:05:00+05:30,16521.45,16534.75,16517.4,16534.2,0,2022-03-03,2022,3,3,14:05:00,-12.75,False
3134,125161,2022-03-03 14:10:00+05:30,16512.75,16521.85,16498.4,16520.9,0,2022-03-03,2022,3,3,14:10:00,-8.150000000001455,False
3135,125162,2022-03-03 14:15:00+05:30,16501.1,16516.4,16489.75,16513.25,0,2022-03-03,2022,3,3,14:15:00,-12.150000000001455,False
3205,125232,2022-03-04 13:50:00+05:30,16442.15,16443.75,16393.45,16398.7,0,2022-03-04,2022,3,4,13:50:00,43.45000000000073,True
3206,125233,2022-03-04 13:55:00+05:30,16428.1,16442.25,16428.1,16442.25,0,2022-03-04,2022,3,4,13:55:00,-14.150000000001455,False
3207,125234,2022-03-04 14:00:00+05:30,16378.55,16427.95,16376.6,16427.95,0,2022-03-04,2022,3,4,14:00:00,-49.400000000001455,False
3208,125235,2022-03-04 14:05:00+05:30,16348.35,16385.35,16343.8,16377.95,0,2022-03-04,2022,3,4,14:05:00,-29.600000000000364,False
3209,125236,2022-03-04 14:10:00+05:30,16343.0,16359.7,16326.0,16349.85,0,2022-03-04,2022,3,4,14:10:00,-6.850000000000364,False
3210,125237,2022-03-04 14:15:00+05:30,16335.0,16360.9,16328.15,16342.75,0,2022-03-04,2022,3,4,14:15:00,-7.75,False
3211,125238,2022-03-04 14:20:00+05:30,16348.0,16364.3,16328.75,16334.5,0,2022-03-04,2022,3,4,14:20:00,13.5,False
3212,125239,2022-03-04 14:25:00+05:30,16351.6,16358.45,16335.7,16347.65,0,2022-03-04,2022,3,4,14:25:00,3.9500000000007276,False
3213,125240,2022-03-04 14:30:00+05:30,16358.5,16388.65,16343.25,16351.4,0,2022-03-04,2022,3,4,14:30:00,7.100000000000364,False
3214,125241,2022-03-04 14:35:00+05:30,16301.8,16358.15,16299.8,16358.15,0,2022-03-04,2022,3,4,14:35:00,-56.350000000000364,False
3227,125254,2022-03-11 09:25:00+05:30,16616.95,16617.7,16569.35,16576.65,0,2022-03-11,2022,3,11,09:25:00,40.29999999999927,True
3228,125255,2022-03-11 09:30:00+05:30,16634.85,16648.2,16618.2,16618.2,0,2022-03-11,2022,3,11,09:30:00,16.649999999997817,False
3229,125256,2022-03-11 09:35:00+05:30,16658.95,16665.6,16634.95,16635.25,0,2022-03-11,2022,3,11,09:35:00,23.700000000000728,False
3230,125257,2022-03-11 09:40:00+05:30,16643.25,16672.75,16641.55,16659.25,0,2022-03-11,2022,3,11,09:40:00,-16.0,False
3231,125258,2022-03-11 09:45:00+05:30,16640.3,16655.4,16625.65,16642.15,0,2022-03-11,2022,3,11,09:45:00,-1.8500000000021828,False
3232,125259,2022-03-11 09:50:00+05:30,16674.9,16674.9,16621.35,16640.15,0,2022-03-11,2022,3,11,09:50:00,34.75,False
3233,125260,2022-03-11 09:55:00+05:30,16667.75,16679.25,16660.8,16673.9,0,2022-03-11,2022,3,11,09:55:00,-6.150000000001455,False
3234,125261,2022-03-11 10:00:00+05:30,16680.9,16694.0,16658.3,16667.65,0,2022-03-11,2022,3,11,10:00:00,13.25,False
3235,125262,2022-03-11 10:05:00+05:30,16672.7,16685.55,16668.8,16678.5,0,2022-03-11,2022,3,11,10:05:00,-5.799999999999272,False
3236,125263,2022-03-11 10:10:00+05:30,16641.45,16674.9,16638.05,16672.6,0,2022-03-11,2022,3,11,10:10:00,-31.149999999997817,False
3384,125411,2022-03-15 10:00:00+05:30,16858.25,16870.0,16811.2,16818.1,0,2022-03-15,2022,3,15,10:00:00,40.150000000001455,True
3385,125412,2022-03-15 10:05:00+05:30,16866.25,16878.95,16858.45,16858.45,0,2022-03-15,2022,3,15,10:05:00,7.799999999999272,False
3386,125413,2022-03-15 10:10:00+05:30,16861.25,16869.55,16850.1,16866.05,0,2022-03-15,2022,3,15,10:10:00,-4.799999999999272,False
3387,125414,2022-03-15 10:15:00+05:30,16846.4,16872.3,16842.4,16861.2,0,2022-03-15,2022,3,15,10:15:00,-14.799999999999272,False
3388,125415,2022-03-15 10:20:00+05:30,16879.45,16879.45,16842.05,16847.4,0,2022-03-15,2022,3,15,10:20:00,32.04999999999927,False
3389,125416,2022-03-15 10:25:00+05:30,16887.85,16892.45,16879.35,16879.35,0,2022-03-15,2022,3,15,10:25:00,8.5,False
3390,125417,2022-03-15 10:30:00+05:30,16878.35,16892.15,16870.8,16888.4,0,2022-03-15,2022,3,15,10:30:00,-10.05000000000291,False
3391,125418,2022-03-15 10:35:00+05:30,16887.9,16887.9,16874.05,16877.85,0,2022-03-15,2022,3,15,10:35:00,10.05000000000291,False
3392,125419,2022-03-15 10:40:00+05:30,16875.6,16889.15,16861.3,16887.65,0,2022-03-15,2022,3,15,10:40:00,-12.05000000000291,False
3393,125420,2022-03-15 10:45:00+05:30,16863.9,16875.4,16856.05,16875.4,0,2022-03-15,2022,3,15,10:45:00,-11.5,False
3716,125743,2022-03-22 12:40:00+05:30,17138.55,17154.35,17067.0,17067.0,0,2022-03-22,2022,3,22,12:40:00,71.54999999999927,True
3717,125744,2022-03-22 12:45:00+05:30,17148.05,17167.15,17137.5,17138.0,0,2022-03-22,2022,3,22,12:45:00,10.049999999999272,False
3718,125745,2022-03-22 12:50:00+05:30,17149.45,17161.9,17138.35,17147.45,0,2022-03-22,2022,3,22,12:50:00,2.0,False
3719,125746,2022-03-22 12:55:00+05:30,17162.8,17164.05,17142.55,17150.4,0,2022-03-22,2022,3,22,12:55:00,12.399999999997817,False
3720,125747,2022-03-22 13:00:00+05:30,17181.6,17187.55,17162.95,17162.95,0,2022-03-22,2022,3,22,13:00:00,18.649999999997817,False
3721,125748,2022-03-22 13:05:00+05:30,17193.4,17193.4,17173.5,17184.05,0,2022-03-22,2022,3,22,13:05:00,9.350000000002183,False
3722,125749,2022-03-22 13:10:00+05:30,17229.85,17230.85,17194.0,17194.0,0,2022-03-22,2022,3,22,13:10:00,35.849999999998545,False
3723,125750,2022-03-22 13:15:00+05:30,17223.55,17244.5,17215.75,17231.0,0,2022-03-22,2022,3,22,13:15:00,-7.450000000000728,False
3724,125751,2022-03-22 13:20:00+05:30,17235.1,17236.8,17211.3,17224.05,0,2022-03-22,2022,3,22,13:20:00,11.049999999999272,False
3725,125752,2022-03-22 13:25:00+05:30,17243.25,17248.45,17233.9,17234.65,0,2022-03-22,2022,3,22,13:25:00,8.599999999998545,False
3825,125852,2022-03-24 09:15:00+05:30,17155.95,17158.5,17094.55,17094.95,0,2022-03-24,2022,3,24,09:15:00,61.0,True
3826,125853,2022-03-24 09:20:00+05:30,17175.95,17182.65,17152.1,17156.9,0,2022-03-24,2022,3,24,09:20:00,19.049999999999272,False
3827,125854,2022-03-24 09:25:00+05:30,17200.15,17201.5,17166.65,17176.2,0,2022-03-24,2022,3,24,09:25:00,23.950000000000728,False
3828,125855,2022-03-24 09:30:00+05:30,17197.65,17206.95,17169.5,17200.9,0,2022-03-24,2022,3,24,09:30:00,-3.25,False
3829,125856,2022-03-24 09:35:00+05:30,17197.85,17212.5,17189.55,17197.5,0,2022-03-24,2022,3,24,09:35:00,0.3499999999985448,False
3830,125857,2022-03-24 09:40:00+05:30,17209.6,17217.4,17196.2,17197.3,0,2022-03-24,2022,3,24,09:40:00,12.299999999999272,False
3831,125858,2022-03-24 09:45:00+05:30,17208.8,17219.3,17194.6,17209.3,0,2022-03-24,2022,3,24,09:45:00,-0.5,False
3832,125859,2022-03-24 09:50:00+05:30,17245.5,17247.2,17208.75,17209.6,0,2022-03-24,2022,3,24,09:50:00,35.900000000001455,False
3833,125860,2022-03-24 09:55:00+05:30,17257.6,17257.6,17227.5,17245.85,0,2022-03-24,2022,3,24,09:55:00,11.75,False
3834,125861,2022-03-24 10:00:00+05:30,17257.1,17262.7,17245.2,17256.9,0,2022-03-24,2022,3,24,10:00:00,0.19999999999708962,False
3875,125902,2022-03-24 13:25:00+05:30,17214.65,17223.4,17163.0,17170.7,0,2022-03-24,2022,3,24,13:25:00,43.95000000000073,True
3876,125903,2022-03-24 13:30:00+05:30,17214.3,17221.7,17206.0,17214.3,0,2022-03-24,2022,3,24,13:30:00,0.0,False
3877,125904,2022-03-24 13:35:00+05:30,17194.7,17214.05,17194.5,17214.05,0,2022-03-24,2022,3,24,13:35:00,-19.349999999998545,False
3878,125905,2022-03-24 13:40:00+05:30,17186.5,17195.25,17173.8,17194.1,0,2022-03-24,2022,3,24,13:40:00,-7.599999999998545,False
3879,125906,2022-03-24 13:45:00+05:30,17179.2,17188.3,17167.0,17187.05,0,2022-03-24,2022,3,24,13:45:00,-7.849999999998545,False
3880,125907,2022-03-24 13:50:00+05:30,17185.2,17187.65,17174.7,17178.9,0,2022-03-24,2022,3,24,13:50:00,6.299999999999272,False
3881,125908,2022-03-24 13:55:00+05:30,17180.4,17189.8,17177.0,17185.4,0,2022-03-24,2022,3,24,13:55:00,-5.0,False
3882,125909,2022-03-24 14:00:00+05:30,17202.1,17202.1,17180.5,17180.5,0,2022-03-24,2022,3,24,14:00:00,21.599999999998545,False
3883,125910,2022-03-24 14:05:00+05:30,17213.55,17218.3,17198.5,17202.9,0,2022-03-24,2022,3,24,14:05:00,10.649999999997817,False
3884,125911,2022-03-24 14:10:00+05:30,17224.95,17229.75,17211.5,17212.55,0,2022-03-24,2022,3,24,14:10:00,12.400000000001455,False
4010,126037,2022-03-28 12:10:00+05:30,17050.4,17061.0,17006.25,17008.7,0,2022-03-28,2022,3,28,12:10:00,41.70000000000073,True
4011,126038,2022-03-28 12:15:00+05:30,17080.4,17095.55,17050.85,17051.05,0,2022-03-28,2022,3,28,12:15:00,29.350000000002183,False
4012,126039,2022-03-28 12:20:00+05:30,17074.9,17090.65,17065.0,17079.25,0,2022-03-28,2022,3,28,12:20:00,-4.349999999998545,False
4013,126040,2022-03-28 12:25:00+05:30,17077.6,17084.65,17073.1,17075.5,0,2022-03-28,2022,3,28,12:25:00,2.099999999998545,False
4014,126041,2022-03-28 12:30:00+05:30,17136.25,17136.25,17076.25,17077.6,0,2022-03-28,2022,3,28,12:30:00,58.650000000001455,True
4015,126042,2022-03-28 12:35:00+05:30,17141.0,17162.45,17135.25,17135.25,0,2022-03-28,2022,3,28,12:35:00,5.75,False
4016,126043,2022-03-28 12:40:00+05:30,17142.85,17143.7,17131.45,17140.8,0,2022-03-28,2022,3,28,12:40:00,2.0499999999992724,False
4017,126044,2022-03-28 12:45:00+05:30,17162.45,17165.1,17143.25,17143.25,0,2022-03-28,2022,3,28,12:45:00,19.200000000000728,False
4018,126045,2022-03-28 12:50:00+05:30,17176.8,17181.75,17159.5,17161.9,0,2022-03-28,2022,3,28,12:50:00,14.899999999997817,False
4019,126046,2022-03-28 12:55:00+05:30,17196.75,17196.75,17173.7,17177.1,0,2022-03-28,2022,3,28,12:55:00,19.650000000001455,False
